Age,Handsome,Height,Body Fat%,Crazy on work,Attitude,Wage,Temper,Responsibility,Have a cat,Ma bao,Have a car,Have a house,Have a rich dad,Jai Jai,Label
27,5,190,28,1,0,92303,3,1,1,0,0,1,0,1,0
26,2,179,24,0,1,77849,4,1,0,1,1,0,1,0,0
27,1,186,15,0,1,123040,5,1,0,1,0,1,0,1,1
28,5,172,25,1,0,81168,2,1,1,1,1,0,1,1,0
28,1,185,24,0,0,119326,3,1,0,0,1,0,1,0,0
22,1,160,15,0,1,131891,3,1,1,0,0,0,0,0,1
23,1,180,24,0,0,61883,5,0,0,0,0,0,0,1,0
30,3,188,15,1,0,110882,2,1,0,0,0,0,0,1,0
28,2,166,28,1,0,133316,5,0,0,1,1,0,1,1,0
25,5,162,9,1,1,117869,5,0,1,1,0,1,1,0,0
29,2,173,33,1,0,86655,5,1,0,1,0,1,1,1,0
29,4,168,30,0,0,100462,2,1,1,0,0,1,0,0,0
28,5,166,16,1,1,103128,5,0,1,0,1,1,0,1,1
30,2,185,32,0,1,67139,5,0,0,0,0,0,0,0,1
22,3,175,17,1,1,149864,3,0,1,0,0,0,0,0,1
24,5,173,14,0,0,128987,4,1,1,0,0,0,1,1,1
28,4,180,26,0,1,82918,5,0,0,0,1,0,1,1,1
25,1,167,35,1,0,115866,2,0,1,0,0,1,0,0,0
26,0,177,35,1,1,47389,5,0,1,1,1,1,0,0,0
24,3,161,9,0,0,138539,5,1,0,1,0,1,1,1,1
22,2,176,29,0,1,89642,5,1,0,0,1,0,0,1,1
29,2,186,8,1,1,125252,4,0,1,1,1,0,0,1,0
29,2,171,23,0,0,130546,1,1,0,0,0,1,1,1,1
26,2,162,28,1,1,47901,3,0,0,1,0,1,1,0,0
30,1,184,29,1,1,50791,2,1,1,0,1,0,0,1,0
30,4,178,27,1,1,104323,0,0,0,0,0,0,0,1,0
24,2,175,31,1,0,105094,1,1,1,1,1,0,0,0,0
26,2,168,26,1,1,89359,0,1,0,1,1,0,1,0,0
25,5,180,31,1,0,134134,0,1,1,0,1,1,0,1,1
29,0,184,30,1,1,143054,2,1,1,1,0,0,0,1,1
28,5,171,33,0,1,145495,3,1,1,1,0,1,1,0,1
24,0,172,22,1,1,124532,1,1,1,0,0,0,0,1,1
24,0,183,17,0,1,68695,1,0,0,1,0,0,0,0,0
28,2,190,28,0,0,67180,4,0,0,1,1,1,0,0,0
22,3,162,17,0,0,111391,4,0,1,0,0,0,1,0,0
24,3,174,29,1,1,128046,3,1,0,1,1,0,0,1,1
30,5,170,20,1,0,52730,1,1,1,0,1,0,0,0,0
24,1,189,27,0,1,79746,5,0,1,0,0,1,1,0,1
22,3,166,23,0,1,116603,2,1,0,1,1,0,0,1,0
30,3,174,20,1,0,128315,5,0,1,0,0,1,0,1,0
24,3,190,29,0,1,141177,2,1,1,1,0,0,1,0,1
22,5,164,18,1,1,34490,1,0,1,0,1,0,1,1,0
25,5,178,19,0,0,144711,0,1,1,0,0,1,0,0,1
23,4,171,31,0,1,105433,3,0,0,1,1,1,0,1,0
30,4,188,33,0,1,51196,3,1,1,0,0,0,0,0,1
27,5,173,21,1,1,130975,1,1,1,1,1,1,1,0,1
22,0,177,8,0,1,128554,3,0,0,1,0,1,1,1,0
23,0,186,18,1,0,43749,3,1,1,1,0,1,0,0,0
25,4,168,28,1,1,143457,4,1,1,0,1,0,0,0,1
23,2,174,10,0,1,51940,1,0,0,1,0,1,0,0,0
24,2,174,9,1,1,107225,4,1,1,1,0,1,0,1,1
22,5,182,25,1,0,102641,1,0,1,1,1,1,1,0,0
27,2,190,31,0,1,77845,2,0,1,0,1,1,0,0,0
26,4,183,20,1,1,132441,4,1,0,0,0,0,0,1,1
25,2,188,12,0,0,79230,0,1,1,1,1,1,0,0,0
30,4,160,27,0,1,25496,0,1,0,0,1,1,0,0,0
23,0,189,30,1,0,35399,4,0,1,0,0,0,0,1,0
30,2,174,8,1,0,105846,4,1,1,0,1,0,1,0,1
24,3,164,21,1,0,124690,2,1,0,0,1,0,0,1,0
22,2,189,29,1,1,35550,2,1,0,0,0,0,1,1,0
29,1,189,34,1,1,106160,5,0,1,0,1,0,0,1,1
26,2,189,8,1,1,122646,0,0,1,1,0,1,1,1,0
22,5,172,24,1,1,60691,2,1,0,1,0,0,0,0,0
27,5,174,19,1,0,85017,4,1,0,1,0,1,0,1,0
23,1,184,12,0,0,54876,2,0,0,0,1,1,1,0,0
25,5,174,23,1,1,90440,2,0,0,0,0,1,1,0,0
27,0,166,10,0,0,49793,2,0,1,0,0,0,0,0,0
28,5,166,33,0,1,142271,2,1,0,0,0,1,1,1,1
24,2,175,29,1,0,28522,0,0,0,1,0,1,0,0,0
27,3,167,20,0,0,101883,3,1,0,1,1,0,1,0,0
23,0,187,13,1,0,74364,3,0,1,1,1,1,1,1,0
24,4,183,13,0,1,103989,1,1,0,1,0,0,0,0,0
22,1,167,14,1,1,77332,2,1,1,0,0,1,0,0,1
23,2,188,33,1,1,28017,1,1,0,0,1,1,0,0,0
25,2,168,13,0,0,122326,0,0,0,1,1,1,0,0,0
22,1,163,28,1,0,45404,0,0,1,0,1,1,0,1,0
25,0,171,26,0,0,88296,4,1,1,0,1,0,1,0,0
26,0,181,8,0,1,130289,0,1,0,0,1,0,1,1,1
24,2,180,22,0,1,81798,2,0,1,1,1,1,1,1,0
28,4,165,9,1,0,94011,5,0,1,1,1,1,1,0,0
26,5,168,9,1,0,132274,1,1,0,0,1,0,0,1,1
24,5,188,21,1,0,46180,0,1,1,0,0,0,1,0,0
22,0,161,28,0,0,67560,4,0,0,1,0,1,1,0,0
29,3,169,25,0,0,120315,4,1,0,1,1,0,0,0,0
27,2,180,31,1,1,86106,3,1,0,1,0,1,0,0,0
26,5,180,31,1,1,67721,1,1,1,1,0,1,0,1,0
26,3,175,26,0,1,107753,4,1,0,0,1,1,1,1,1
25,2,188,25,0,1,42613,4,1,0,1,0,1,0,1,0
22,4,165,22,1,1,111173,1,0,0,1,1,1,0,0,0
23,1,171,22,0,0,72389,4,0,0,1,1,0,0,0,0
30,5,177,35,1,0,35257,3,1,0,0,1,1,0,0,0
22,3,184,26,1,0,70271,5,0,0,0,1,1,0,1,0
23,2,181,35,0,1,38522,5,1,0,1,0,0,1,0,0
27,1,165,21,0,1,123998,4,0,1,1,1,0,0,0,0
23,5,189,17,0,0,45228,2,1,0,1,0,1,1,1,0
29,4,190,9,1,0,110410,4,1,1,1,1,1,0,0,0
27,1,190,11,0,1,83548,3,1,0,1,0,0,1,1,0
30,2,172,19,0,0,73610,2,0,1,0,0,0,1,0,0
28,1,189,9,1,1,31268,1,1,1,1,0,1,0,1,0
25,0,174,13,0,1,54394,2,0,1,1,1,0,0,0,0
29,5,183,20,0,0,34282,5,1,0,0,0,0,0,1,0
24,0,172,35,1,0,108206,0,0,1,0,0,0,1,1,0
26,0,169,23,1,0,26718,4,1,1,0,1,1,1,0,0
23,5,171,11,1,0,31947,0,0,1,1,0,0,0,1,0
22,4,190,22,0,1,132237,1,0,1,1,1,1,1,1,0
24,3,183,14,1,0,60773,1,0,0,1,0,1,0,1,0
23,1,175,15,1,0,112498,1,1,1,0,1,1,0,1,0
26,4,163,32,0,0,91244,4,0,0,0,1,1,0,0,0
25,1,160,32,1,0,56874,3,1,0,0,0,0,0,1,0
23,4,182,9,1,0,101460,5,1,1,0,1,0,1,1,1
26,4,162,13,1,1,57344,0,1,1,0,0,0,1,1,0
30,0,162,29,0,1,134076,2,0,0,1,0,1,1,0,0
28,3,183,30,1,1,92281,5,1,0,0,1,1,0,1,1
29,5,167,25,1,0,34282,5,0,0,1,0,0,1,1,0
28,3,180,23,1,0,26020,4,1,1,1,1,1,0,1,0
30,2,188,35,1,0,107210,0,0,0,1,1,0,0,0,0
30,4,164,23,1,1,44397,4,0,1,0,0,1,0,0,0
30,4,161,23,0,0,62375,1,1,0,0,1,1,0,1,0
24,2,165,22,0,0,97058,5,1,0,1,1,0,0,1,0
27,4,177,8,1,0,97620,2,1,0,0,1,1,1,0,0
29,5,174,17,0,0,116872,0,1,1,1,1,1,1,0,0
27,2,165,33,0,1,61583,2,0,0,1,0,0,1,0,0
26,2,178,15,0,0,48982,0,1,1,0,1,1,1,0,0
25,1,187,25,0,1,101740,1,1,1,1,1,1,0,0,0
22,5,171,9,0,0,105860,3,0,1,0,1,1,0,1,0
28,5,188,35,1,0,132499,3,0,1,1,1,0,1,1,0
27,0,166,34,1,1,98480,2,1,0,1,0,0,1,1,0
23,5,171,14,1,1,58087,3,0,0,1,0,1,0,0,0
28,4,175,17,1,1,53627,0,1,0,1,0,1,1,1,0
28,2,161,29,0,0,63008,4,0,1,0,1,0,1,1,0
22,2,180,27,0,0,106777,2,1,1,0,0,0,0,0,0
30,2,184,22,0,0,144336,2,0,0,1,0,1,1,0,0
26,2,190,28,1,1,125235,4,0,0,0,0,1,1,0,1
28,5,183,8,0,0,141086,2,0,1,1,0,0,0,0,0
24,4,167,24,1,1,99410,0,0,1,1,0,1,1,1,0
25,0,173,28,0,0,114011,0,1,1,1,1,1,0,0,0
28,1,162,28,1,0,82090,2,1,0,1,1,1,1,1,0
29,1,181,11,0,1,138409,3,1,1,1,1,1,0,0,1
22,4,190,19,1,1,30540,4,0,0,1,1,0,1,1,0
29,3,162,17,0,1,110021,0,0,1,1,1,1,0,0,0
25,2,188,19,1,0,72312,3,0,0,1,0,1,1,0,0
28,4,165,13,1,0,101360,5,1,1,1,0,0,0,0,0
28,2,187,35,1,1,81288,0,1,1,1,0,1,0,1,0
28,2,188,24,1,1,45131,1,0,1,0,1,1,1,1,0
28,5,182,14,0,0,82370,3,0,0,0,0,0,0,1,0
22,0,177,18,0,1,134369,2,1,0,1,0,0,1,0,1
24,1,165,34,0,1,49912,0,0,1,1,1,1,1,1,0
30,2,186,27,1,0,60042,0,1,1,1,1,0,0,0,0
29,3,179,34,0,1,62142,3,0,0,1,0,0,0,1,0
29,5,183,23,1,1,147988,5,0,1,0,0,1,0,1,1
25,3,164,19,0,0,119316,5,0,1,0,0,0,0,1,0
23,4,167,28,0,1,111835,2,1,0,1,1,0,1,1,0
30,5,180,11,0,1,29432,5,1,0,0,0,0,1,1,1
30,3,162,30,1,0,71672,5,1,1,0,0,0,0,0,0
27,3,171,19,0,0,30946,5,0,0,1,0,1,1,1,0
24,2,165,26,1,0,60843,5,1,0,1,0,1,1,0,0
30,2,175,34,1,0,89453,1,0,1,1,0,0,1,1,0
26,2,166,18,0,0,55372,5,0,1,0,0,0,1,1,0
25,1,183,10,0,0,45596,4,0,0,0,1,1,1,0,0
28,1,171,16,0,1,97253,4,0,0,1,1,0,1,1,0
29,0,165,17,0,0,97392,5,0,1,0,1,0,0,0,0
28,4,174,20,1,1,114710,5,1,0,1,0,1,1,0,1
23,0,190,18,1,1,83968,5,1,0,1,1,1,0,0,1
30,0,162,21,1,1,41036,1,0,1,0,1,0,0,0,0
24,2,160,9,0,1,60718,1,0,1,1,0,1,1,1,0
22,0,170,9,1,0,132450,4,1,0,1,1,1,1,1,0
27,2,183,28,0,0,147408,2,0,0,0,0,0,1,0,0
23,0,161,15,1,1,129752,2,1,1,0,0,1,1,0,1
27,5,189,17,0,1,148624,5,1,1,0,1,1,0,1,1
29,1,182,35,1,1,64833,2,1,1,1,1,0,1,0,0
24,2,183,32,0,1,91884,0,0,1,0,0,1,0,1,0
24,0,189,13,0,1,44699,0,0,0,1,1,1,0,1,0
30,1,189,22,1,0,77929,0,1,0,0,1,1,1,1,0
25,0,170,15,0,1,119486,0,0,0,1,0,1,0,1,0
25,0,171,24,1,1,140735,4,1,0,0,1,0,0,0,1
29,3,179,15,1,1,118578,5,1,0,0,1,1,1,1,1
27,4,160,35,0,0,54878,3,1,1,1,1,1,0,0,0
23,1,160,31,0,0,109516,3,0,0,1,1,1,0,1,0
28,3,182,9,0,0,141441,1,0,1,0,1,0,1,1,0
23,5,170,29,0,1,133626,1,1,0,1,0,1,0,0,1
23,3,164,19,1,1,100945,3,0,1,0,1,0,0,1,1
23,0,188,31,0,1,100777,5,0,0,1,0,1,1,1,0
30,3,164,18,1,1,113398,0,1,0,0,1,1,0,1,1
22,5,170,15,0,0,67586,2,0,1,1,1,0,0,0,0
29,0,173,23,1,0,141765,5,0,1,1,0,0,0,0,0
24,0,169,24,0,1,109575,5,1,0,0,1,1,0,1,1
30,4,174,24,0,1,64097,5,1,0,0,1,1,1,1,1
30,5,166,9,1,1,31582,2,1,1,1,1,1,0,0,0
23,3,180,14,0,1,66278,3,0,1,1,0,1,1,1,0
30,2,185,29,1,0,114741,3,1,0,1,1,1,1,0,0
29,3,166,28,0,0,68736,3,0,1,1,0,1,0,1,0
30,5,187,20,0,1,91796,0,1,1,1,1,1,1,0,0
22,0,185,8,0,0,30523,5,0,1,1,1,0,1,0,0
24,5,164,19,1,0,71241,4,1,0,1,0,1,0,1,0
30,2,161,33,1,0,117474,4,1,0,0,1,1,0,0,1
22,3,171,21,1,1,148479,1,0,1,1,0,1,0,1,0
27,3,171,34,0,1,130734,1,0,1,0,0,1,1,1,1
22,2,163,21,0,0,34921,5,1,1,0,1,1,0,0,0
30,5,172,9,0,0,65076,3,1,1,1,1,1,1,0,0
24,5,163,34,0,0,77361,2,0,0,0,1,0,1,1,0
25,2,177,35,1,0,31004,4,0,0,1,1,0,0,1,0
28,5,169,23,1,1,149415,1,1,1,0,0,1,1,0,1
23,3,188,33,1,1,113204,2,1,1,1,1,0,1,1,0
25,3,181,26,1,1,42654,1,0,1,0,0,1,1,1,0
26,4,163,13,0,0,101088,1,0,0,0,0,1,0,1,0
24,4,165,20,0,1,43994,2,1,1,0,1,1,1,1,0
27,3,161,22,0,1,93006,2,0,1,0,0,1,1,0,0
26,0,164,21,0,0,72191,2,1,1,1,0,0,1,1,0
28,3,184,26,1,0,44577,0,0,0,1,0,1,1,0,0
28,2,161,22,1,0,51103,5,1,1,1,1,0,1,1,0
30,1,170,24,1,1,123614,5,1,0,1,1,1,0,0,1
29,1,187,23,0,0,27062,2,1,0,0,1,0,0,1,0
23,0,160,29,1,0,43732,3,1,0,1,1,0,0,1,0
23,4,170,25,0,1,94848,5,1,1,1,1,0,1,0,1
30,3,179,13,1,0,142853,5,0,0,1,0,1,1,0,0
28,1,187,14,0,0,104087,2,0,0,0,0,1,0,1,0
26,4,185,14,0,0,101040,1,0,0,0,1,1,1,1,0
23,1,160,35,0,0,135561,1,1,1,1,0,0,0,1,0
26,1,180,18,0,1,69027,2,0,1,1,0,1,1,0,0
26,2,175,23,1,1,74487,4,0,0,1,0,0,1,1,0
26,1,171,34,1,1,33361,3,0,1,0,0,1,1,0,0
26,4,171,17,1,1,142824,0,0,0,1,1,1,1,1,0
23,0,166,31,0,0,97227,5,1,0,0,1,0,1,1,0
22,2,189,11,0,0,39011,4,1,1,1,1,0,1,1,0
27,3,188,17,1,0,117961,2,0,1,1,1,1,0,1,0
25,2,172,27,0,0,41342,0,0,1,1,1,1,1,1,0
26,5,182,23,0,1,39688,5,0,0,0,1,1,1,1,0
22,3,175,30,1,0,143534,4,0,0,1,1,1,1,1,0
26,1,160,33,1,1,136999,4,1,0,0,0,0,1,0,1
22,4,172,33,0,1,144731,3,0,0,1,1,1,0,1,0
25,1,184,8,1,1,108018,0,1,0,0,0,0,0,0,1
22,1,170,33,0,1,72074,5,1,0,1,1,0,1,0,1
30,1,181,33,0,0,86853,1,0,0,0,0,1,1,0,0
25,1,176,9,1,0,67992,0,0,1,0,0,1,1,1,0
27,5,161,31,1,1,45882,0,0,1,0,1,0,0,1,0
25,0,171,17,0,0,44736,4,0,0,1,0,0,1,1,0
24,4,175,19,1,0,72596,1,0,0,1,0,1,0,0,0
26,0,185,12,0,1,121107,5,1,1,0,1,0,1,1,1
26,2,171,30,0,1,57948,2,0,0,0,1,0,0,1,0
24,1,166,20,1,0,54352,1,0,0,1,1,0,1,0,0
27,2,172,20,1,1,88607,1,0,0,0,1,1,1,1,0
26,3,180,24,0,0,32896,3,1,1,1,0,0,0,1,0
25,3,166,20,0,1,67699,3,1,1,1,1,1,0,1,0
29,1,188,34,1,1,63818,1,0,1,1,1,0,1,0,0
27,5,173,21,0,0,110173,1,0,1,1,0,0,0,1,0
25,5,176,15,0,0,141308,3,1,0,0,0,1,0,1,1
23,5,180,15,1,0,102919,2,0,0,1,1,0,1,0,0
29,1,186,18,0,0,85984,5,0,0,1,0,1,1,0,0
26,5,173,30,1,1,102296,4,1,1,0,0,1,1,1,1
23,1,186,34,1,0,93811,4,1,1,1,0,1,1,0,0
25,2,161,35,0,0,61192,4,0,1,1,0,0,0,0,0
29,0,168,28,0,0,74530,4,0,1,0,0,0,1,0,0
23,2,188,24,0,0,110406,1,0,1,1,1,0,1,0,0
27,1,187,35,1,1,58618,5,1,1,1,0,1,1,1,0
30,4,182,11,1,0,29523,2,0,1,1,1,1,0,1,0
28,5,182,11,0,0,61314,4,0,1,1,0,1,1,1,0
30,4,179,33,1,1,133805,5,1,0,1,1,0,0,1,1
26,1,182,18,0,1,147788,3,1,0,1,1,0,1,0,1
30,3,176,26,1,1,83431,1,1,1,1,0,1,1,0,0
27,3,186,24,1,1,26377,3,1,0,0,0,0,1,1,1
30,4,187,35,1,0,147771,0,0,1,0,1,0,0,0,0
27,0,188,15,0,1,25683,3,1,0,0,0,0,1,1,1
23,2,180,19,0,1,62733,2,1,1,1,0,0,0,1,0
29,2,179,26,1,1,27455,4,0,0,1,0,0,1,0,0
28,5,184,31,1,1,51964,3,1,1,1,1,1,1,1,0
28,2,166,17,1,1,136256,1,1,1,1,1,1,0,1,1
23,3,189,34,1,0,70412,2,1,1,1,1,0,0,1,0
27,4,160,21,0,0,33198,4,1,0,0,0,1,0,0,0
24,4,188,23,1,1,116764,2,0,1,1,0,1,1,0,0
27,2,176,11,0,0,102647,2,0,1,0,1,0,1,0,0
28,2,165,28,0,1,125583,0,1,0,1,0,0,0,0,0
26,2,162,33,1,1,109649,4,1,1,1,1,1,0,1,1
28,4,173,35,1,0,136940,1,0,0,1,0,0,0,1,0
25,5,161,11,0,0,110379,2,0,0,1,0,1,1,1,0
27,0,181,15,0,1,27803,0,0,1,1,0,0,0,0,0
27,3,179,24,0,0,137834,3,1,0,1,1,1,1,0,0
26,5,166,9,0,1,110513,0,0,1,1,1,1,1,1,0
30,2,181,10,1,1,83713,2,0,1,1,1,0,0,0,0
29,3,185,20,0,0,128617,3,0,0,0,1,0,0,0,0
22,4,165,32,0,0,41474,5,0,1,1,0,0,0,1,0
26,5,165,25,1,1,111901,4,1,0,0,0,1,1,0,1
25,0,189,31,0,0,85505,3,0,1,1,0,1,1,0,0
22,2,188,30,1,0,126214,1,1,0,1,0,0,0,1,0
27,2,184,35,0,0,60152,5,1,1,0,1,0,1,0,0
28,1,174,20,1,1,102058,4,1,0,0,1,0,0,0,1
28,2,190,34,0,1,47055,2,1,0,1,1,0,0,0,0
25,4,165,8,1,1,113239,5,1,1,1,0,1,0,0,1
22,3,183,25,1,1,129830,5,1,0,0,1,0,1,1,1
24,5,162,21,1,1,64808,0,1,1,0,0,1,0,0,1
27,2,183,12,1,0,113085,1,1,0,1,1,0,1,0,0
24,4,171,31,1,0,138651,4,1,0,1,0,1,1,0,0
30,1,182,10,1,1,127379,5,0,1,1,0,0,1,1,0
26,2,187,28,1,0,41141,2,0,0,1,1,0,0,1,0
26,1,163,8,1,0,68886,1,0,0,0,0,0,1,1,0
24,0,176,27,0,0,130467,1,1,0,1,0,0,1,0,0
22,4,172,8,0,1,100777,0,1,1,1,0,0,0,1,0
30,2,186,27,0,1,88770,0,1,0,1,0,0,1,0,0
25,0,177,19,0,0,96567,5,1,1,1,1,1,0,1,0
26,2,189,32,0,0,51838,1,1,0,0,1,1,1,0,0
30,0,187,28,1,0,42569,4,0,1,0,1,1,1,1,0
23,0,184,30,0,1,135957,5,0,0,0,1,0,1,1,1
23,5,171,15,1,1,111158,5,0,1,0,0,0,1,0,1
23,3,161,28,1,0,131103,2,1,1,0,1,0,1,0,1
25,5,166,33,1,1,49958,3,1,0,0,0,0,1,1,1
28,5,167,15,0,0,128673,3,0,1,1,1,0,1,0,0
23,5,185,18,0,1,45952,0,1,0,1,1,0,1,0,0
25,1,162,10,0,0,28646,1,0,1,1,0,0,1,1,0
24,5,190,24,0,0,86276,0,0,0,1,1,0,0,0,0
26,4,167,24,1,0,53748,2,1,0,1,0,0,0,1,0
25,0,184,20,1,1,129532,0,1,0,1,0,0,0,1,0
23,1,164,25,1,0,57018,2,0,1,1,1,0,1,1,0
29,5,160,23,1,0,39246,3,0,1,1,1,1,1,0,0
23,4,169,20,0,0,147096,1,0,1,0,0,1,1,0,0
24,0,181,25,1,1,97368,4,0,0,1,0,0,0,1,0
28,3,172,31,0,0,144333,5,1,0,0,1,1,1,1,1
28,5,160,13,1,0,52611,5,0,0,0,0,1,0,0,0
23,0,189,12,0,1,26675,0,1,0,1,1,0,0,1,0
29,5,186,35,0,1,26252,1,1,0,1,1,1,0,0,0
26,2,181,29,0,0,71571,3,0,1,0,1,1,1,0,0
28,5,189,35,0,0,40962,3,0,0,0,1,0,0,1,0
27,0,184,28,0,1,30700,0,0,0,0,1,0,0,1,0
23,2,170,21,1,0,63422,0,0,0,1,0,0,0,1,0
30,0,187,24,1,0,34921,5,1,0,1,1,1,1,1,0
29,1,173,25,0,1,37317,4,1,1,1,0,0,1,1,0
28,4,169,29,1,0,142129,5,1,1,1,1,1,1,0,1
23,0,165,33,1,0,54668,5,1,0,0,0,1,0,0,0
30,5,169,19,0,0,91739,3,1,1,1,1,0,0,1,0
27,1,171,20,0,1,28253,4,1,1,1,1,0,1,0,0
27,1,189,24,1,0,45386,1,0,0,0,0,1,1,1,0
28,1,185,8,1,1,123078,0,0,1,1,0,0,0,0,0
29,4,179,26,0,1,40376,5,0,0,0,0,1,1,1,0
22,5,186,22,0,1,29262,3,1,1,0,1,1,0,1,1
27,4,184,16,0,1,49952,5,1,1,1,1,1,0,0,0
25,2,160,34,1,0,96675,2,0,0,1,1,1,1,0,0
30,0,169,12,1,1,144448,4,0,0,0,0,0,1,0,1
29,4,182,30,1,0,55602,5,1,0,0,0,1,1,0,0
23,0,166,24,0,1,139371,5,0,1,1,0,1,1,1,1
27,5,185,22,1,0,135470,5,1,0,0,0,0,0,0,1
26,0,161,14,1,1,89429,3,0,1,0,1,1,1,1,0
22,5,172,28,1,0,94406,2,1,1,1,1,0,1,0,0
29,3,185,31,1,0,48568,0,0,0,1,1,0,1,1,0
24,1,169,34,0,0,121673,5,1,0,0,0,0,1,0,1
28,1,177,23,0,0,74985,1,0,0,0,1,1,1,0,0
28,0,185,13,1,1,131491,4,0,1,1,0,1,1,1,1
23,3,165,15,1,0,134760,1,0,1,0,1,1,0,0,0
24,1,161,34,0,0,110036,3,1,0,0,1,1,1,0,0
29,5,161,23,1,0,105452,2,0,1,1,0,0,1,1,0
29,3,172,11,0,0,108277,3,1,0,0,0,0,0,0,0
30,2,176,26,0,0,124266,0,0,0,1,1,1,0,0,0
22,3,173,19,0,1,105542,2,1,1,0,1,1,1,0,1
24,3,188,26,1,1,138391,5,1,0,1,0,1,0,1,1
22,2,168,15,0,0,148511,4,0,0,0,0,0,1,1,0
24,5,187,19,0,0,134250,1,0,1,1,0,1,1,1,0
27,3,172,19,1,0,135593,5,1,0,0,1,0,1,1,1
25,1,183,35,1,1,78234,4,0,0,1,0,0,1,1,0
30,4,160,17,0,0,139157,4,1,1,0,1,0,1,1,1
22,5,180,18,1,1,39851,3,0,1,1,0,1,1,1,0
29,4,165,26,1,0,32875,1,0,1,0,1,0,1,0,0
24,3,165,28,1,1,33944,4,1,1,1,1,1,0,0,0
27,2,185,24,0,0,143916,5,0,1,0,1,1,1,0,1
26,3,181,12,1,1,83552,1,1,1,1,0,0,1,0,0
29,1,161,33,1,0,129150,0,0,1,1,1,1,0,0,0
30,2,183,34,0,1,111085,0,1,1,1,1,1,0,0,0
26,2,181,28,1,1,134583,2,0,0,0,1,1,0,0,1
30,2,180,19,1,1,113321,2,1,1,1,1,0,0,0,0
28,1,177,32,1,1,69566,1,0,1,0,0,0,1,1,0
26,2,187,32,1,0,90920,0,0,1,1,0,1,0,0,0
24,0,176,29,1,1,80890,2,0,1,1,1,0,0,1,0
23,0,168,28,1,1,86900,0,0,0,1,1,1,0,0,0
25,0,178,8,0,0,90359,5,0,1,0,0,0,0,0,0
25,0,166,25,0,0,131078,1,1,0,0,1,0,1,1,1
29,3,182,11,0,1,126257,4,0,0,1,0,0,0,1,0
25,3,167,35,0,0,140656,1,0,0,0,1,1,1,1,0
24,3,162,23,1,1,115886,3,1,0,1,1,1,0,0,1
23,3,178,25,1,1,56508,1,1,0,0,1,1,1,1,0
25,5,185,8,0,1,46437,4,1,1,1,1,0,0,0,0
30,3,190,31,1,1,129705,2,0,0,1,1,1,0,1,0
22,0,178,32,0,1,82448,0,0,1,0,1,0,0,0,0
28,4,163,24,1,0,92487,1,1,1,1,0,0,1,0,0
27,1,165,10,0,1,81316,2,1,1,1,1,0,0,0,0
23,0,174,35,0,0,88326,0,0,0,0,1,1,1,0,0
25,4,161,8,1,1,90148,1,1,1,1,0,0,0,1,0
27,1,180,25,1,0,29471,0,0,0,0,0,0,1,0,0
29,1,172,29,1,0,141420,0,1,1,0,1,1,1,0,1
30,1,161,21,1,1,125084,5,0,1,0,1,1,1,1,1
23,5,167,27,0,0,85270,2,0,1,1,1,0,1,1,0
30,0,163,9,0,0,78800,0,0,0,0,1,0,0,0,0
29,4,177,18,1,0,37577,1,0,0,1,1,1,0,1,0
29,0,177,9,1,0,125979,5,1,0,0,1,0,1,0,1
29,4,171,8,0,1,76369,1,1,1,1,1,0,0,0,0
26,4,181,14,1,0,116648,3,1,0,0,1,1,1,1,0
26,5,175,16,1,1,93728,0,1,0,0,0,1,1,0,1
27,1,173,9,0,0,61230,5,0,0,0,0,1,1,1,0
22,4,170,30,0,1,146963,0,1,1,1,0,1,1,0,1
26,4,180,24,1,0,91315,4,1,0,1,0,1,0,1,0
29,1,180,35,0,0,116785,4,0,1,1,1,0,1,0,0
28,1,174,23,0,1,103188,1,0,0,0,1,1,1,1,0
28,0,183,10,0,0,57308,0,0,0,0,1,1,1,1,0
26,1,187,23,0,1,81424,3,0,1,0,1,1,1,0,0
26,0,161,33,1,0,85371,2,0,0,1,1,0,0,0,0
29,2,166,25,0,0,146378,2,1,1,1,0,1,1,1,0
23,4,165,25,1,1,105518,2,0,0,0,0,1,0,0,0
28,2,168,35,1,0,121927,1,1,0,1,1,1,1,0,0
28,5,184,18,1,0,110932,0,1,1,0,0,0,0,1,0
29,3,161,22,1,1,114155,2,0,1,0,1,0,0,1,0
23,2,160,34,0,0,67741,4,1,0,0,1,1,1,0,0
28,2,175,12,0,0,42804,4,1,1,1,1,0,1,0,0
23,4,163,24,1,1,65147,0,0,0,0,1,1,0,1,0
25,0,162,26,1,0,25267,4,1,1,1,1,0,0,1,0
29,5,188,25,1,1,108433,0,1,0,0,1,1,1,1,1
22,2,177,29,1,1,27849,5,0,0,1,1,0,0,0,0
25,4,190,25,0,0,58926,2,0,0,0,1,1,0,0,0
24,2,163,18,1,0,36064,3,0,0,1,0,0,1,1,0
25,3,188,24,1,0,60029,4,0,0,1,0,0,1,0,0
27,4,164,18,1,1,72372,2,1,0,0,0,0,1,1,1
23,1,188,11,1,0,87086,2,0,0,0,1,0,0,1,0
28,5,166,14,0,0,143707,3,1,0,1,1,0,0,0,0
30,0,168,21,0,0,98255,5,0,0,1,1,0,1,0,0
23,3,169,14,1,1,51824,5,1,0,1,1,1,1,1,0
30,0,188,25,0,0,88728,4,0,1,1,1,1,0,0,0
29,4,180,17,1,0,61051,4,0,0,1,0,0,1,1,0
